carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
16344,vw, Beetle,2015,Manual,25917,Petrol,205,42.8,1.4,10995
16345,merc, GLS Class,2017,Semi-Auto,7517,Diesel,145,37.2,3,43498
16347,skoda, Kamiq,2019,Manual,1234,Petrol,145,47.9,1,19950
16348,toyota, Prius,2017,Automatic,12232,Hybrid,0,85.6,1.8,19998
16350,merc, V Class,2019,Semi-Auto,1096,Diesel,145,36.2,2,46980
16351,audi, Q8,2018,Semi-Auto,12332,Diesel,150,33.6,3,49991
16353,hyundi, I40,2017,Manual,27145,Diesel,145,65.7,1.7,12450
16354,ford, Galaxy,2017,Manual,20540,Diesel,145,56.5,2,18990
16356,skoda, Kamiq,2019,Semi-Auto,126,Diesel,145,52.3,1.6,22495
16358,merc, X-CLASS,2019,Automatic,4000,Diesel,260,35.8,2.3,28990
16361,vw, CC,2017,Manual,20405,Diesel,30,62.8,2,13499
16362,merc, GLB Class,2020,Semi-Auto,3001,Diesel,145,44.8,2,36880
16368,ford, Edge,2017,Manual,44163,Diesel,160,48.7,2,16995
16370,audi, RS3,2016,Semi-Auto,49459,Petrol,305,34.9,2.5,28500
16371,hyundi, I40,2014,Manual,38589,Diesel,30,62.8,1.7,8998
16372,ford, Edge,2017,Manual,27096,Diesel,160,48.7,2,19650
16373,skoda, Yeti,2016,Manual,12510,Petrol,125,51.4,1.2,11990
16376,bmw, 6 Series,2020,Semi-Auto,123,Diesel,145,42.2,2,44991
16380,skoda, Scala,2020,Semi-Auto,2800,Petrol,145,45.6,1.5,17995
16381,vauxhall, Combo Life,2019,Automatic,2812,Diesel,145,50.4,1.5,15640
16385,ford, KA,2015,Manual,18432,Petrol,30,57.7,1.2,6200
16386,vw, Amarok,2018,Manual,5655,Diesel,260,32.5,3,22788
16388,vw, Arteon,2019,Automatic,8695,Diesel,145,37.7,2,31495
16389,vw, CC,2016,Automatic,44807,Diesel,125,58.9,2,11389
16392,skoda, Yeti,2016,Semi-Auto,17289,Petrol,125,51.4,1.2,12480
16394,audi, RS4,2020,Semi-Auto,2500,Petrol,145,28.8,2.9,69691
16395,merc, CLS Class,2016,Automatic,53555,Diesel,160,51.4,3,20450
16396,bmw, 6 Series,2015,Semi-Auto,40500,Diesel,165,49.6,3,19990
16397,vw, Scirocco,2017,Semi-Auto,46323,Diesel,145,62.8,2,13570
16399,vw, Shuttle,2018,Manual,23735,Diesel,145,47.1,2,19998
16404,audi, A7,2017,Semi-Auto,49281,Diesel,150,54.3,3,22895
16405,toyota, Hilux,2018,Automatic,16000,Diesel,265,36.2,2.4,18995
16406,ford, Grand C-MAX,2016,Manual,19373,Diesel,30,64.2,1.5,10290
16408,toyota, Hilux,2018,Manual,12335,Diesel,260,40.4,2.4,22998
16409,merc, CLA Class,2017,Automatic,9970,Petrol,150,41.5,2,23490
16413,bmw, X6,2019,Semi-Auto,4193,Petrol,150,26.4,3,64772
16424,vw, Amarok,2019,Automatic,6500,Diesel,260,27.7,3,39995
16427,merc, M Class,2015,Semi-Auto,46049,Diesel,300,39.2,3,23480
16429,ford, Grand C-MAX,2016,Semi-Auto,22885,Diesel,30,58.9,1.5,9995
16434,vw, Scirocco,2014,Manual,60680,Diesel,30,62.8,2,9391
16435,hyundi, I800,2016,Manual,48859,Diesel,300,37.7,2.5,13695
16437,ford, Edge,2018,Automatic,18339,Diesel,145,48.7,2,23995
16443,ford, KA,2015,Manual,32897,Petrol,30,57.7,1.2,4749
16446,hyundi, IX20,2016,Manual,28355,Petrol,125,50.4,1.4,8298
16447,hyundi, Santa Fe,2018,Semi-Auto,10958,Diesel,145,39.2,2.2,30699
16453,merc, S Class,2016,Automatic,42000,Diesel,165,50.4,3,31990
16455,audi, A8,2018,Automatic,12387,Diesel,145,50.4,3,34495
16459,ford, Mustang,2018,Manual,17876,Petrol,145,20.9,5,28615
16460,ford, Grand Tourneo Connect,2019,Manual,6069,Diesel,145,61.4,1.5,16500
16462,merc, M Class,2014,Semi-Auto,46556,Diesel,200,44.8,2.1,18490
16463,hyundi, IX20,2016,Manual,19658,Petrol,125,50.4,1.4,8498
16464,hyundi, Santa Fe,2019,Semi-Auto,6697,Diesel,145,39.2,2.2,33999
16465,vw, Caravelle,2020,Semi-Auto,3000,Diesel,150,33.6,2,45995
16467,hyundi, IX20,2017,Manual,17899,Petrol,150,50.4,1.4,9200
16471,skoda, Yeti,2014,Manual,34263,Petrol,165,46.3,1.2,7990
16472,ford, Grand C-MAX,2017,Manual,11663,Diesel,30,64.2,1.5,11998
16475,skoda, Scala,2019,Semi-Auto,3425,Petrol,145,45.6,1.5,17495
16479,toyota, Prius,2017,Automatic,31500,Hybrid,0,85.6,1.8,18995
16482,bmw, Z4,2014,Manual,36000,Petrol,200,41.5,2,11990
16489,toyota, Prius,2016,Automatic,62737,Hybrid,0,94.1,1.8,15998
16490,vw, Scirocco,2016,Manual,39184,Diesel,20,55.4,2,14490
16493,bmw, X4,2020,Semi-Auto,4000,Diesel,150,40.9,3,46999
16498,skoda, Scala,2019,Manual,1713,Diesel,145,57.7,1.6,18263
16500,ford, Tourneo Custom,2017,Manual,64432,Diesel,145,44.8,2,19194
16502,merc, S Class,2012,Automatic,107000,Petrol,265,36.7,3.5,10948
16504,hyundi, I800,2018,Automatic,32672,Diesel,145,28,2.5,16995
16507,toyota, Avensis,2010,Manual,79031,Petrol,200,42.2,1.8,5495
16508,vw, Tiguan Allspace,2019,Automatic,10009,Diesel,145,44.1,2,27750
16513,bmw, X4,2019,Semi-Auto,15411,Diesel,150,40.9,3,34500
16516,ford, Galaxy,2017,Manual,38609,Diesel,125,56.5,2,17750
16525,ford, KA,2018,Manual,17000,Petrol,145,57.7,0,8444
16530,skoda, Kamiq,2019,Manual,2000,Petrol,145,47.1,1,21999
16531,audi, Q8,2019,Semi-Auto,1943,Diesel,145,33.6,3,55995
16535,toyota, Prius,2016,Automatic,12056,Hybrid,0,85.6,1.8,19798
16536,merc, CLK,2003,Automatic,105000,Diesel,230,39.2,2.7,3376
16537,hyundi, IX20,2017,Automatic,18250,Petrol,160,43.5,1.6,9500
16538,audi, A7,2019,Automatic,2800,Diesel,145,35.8,3,47750
16539,vauxhall, Antara,2012,Manual,50478,Diesel,235,42.8,2.2,5800
16540,merc, GL Class,2017,Automatic,69751,Diesel,125,56.5,2.1,17399
16541,hyundi, IX35,2011,Manual,74250,Diesel,165,49.6,2,6200
16543,merc, V Class,2019,Semi-Auto,1611,Diesel,145,36.7,2,49989
16546,skoda, Scala,2019,Semi-Auto,8783,Petrol,150,47.1,1,14985
16551,audi, RS3,2018,Semi-Auto,15400,Petrol,150,34,2.5,36996
16552,bmw, X4,2019,Semi-Auto,9064,Diesel,150,42.8,2,33998
16557,vauxhall, Combo Life,2019,Manual,1733,Petrol,145,42.2,1.2,16658
16559,hyundi, I40,2019,Manual,30,Diesel,145,54.3,1.6,16000
16563,merc, S Class,2011,Automatic,53521,Diesel,260,41.5,3,12990
16568,vauxhall, GTC,2016,Manual,27004,Petrol,160,47.1,1.4,6713
16570,vw, CC,2016,Semi-Auto,11452,Petrol,205,39.2,1.8,14795
16572,vauxhall, Combo Life,2019,Manual,6100,Diesel,145,53.3,1.5,14990
16575,merc, S Class,2019,Automatic,12007,Diesel,145,52.3,3,44980
16579,toyota, Avensis,2018,Manual,40875,Diesel,145,67.3,1.6,11590
16580,bmw, M4,2018,Semi-Auto,2577,Petrol,150,34,3,43500
16585,merc, V Class,2019,Automatic,2738,Diesel,145,44.8,2.2,39950
16586,toyota, Prius,2016,Automatic,67874,Hybrid,0,94.1,1.8,15499
16588,bmw, X7,2019,Automatic,1793,Diesel,145,31.4,3,78386
16589,merc, M Class,2014,Semi-Auto,42218,Diesel,200,46.3,2.1,19420
16591,hyundi, IX35,2015,Automatic,44705,Diesel,265,41.5,2,10995
16593,toyota, IQ,2013,Manual,72913,Petrol,30,54.3,1.3,4950
16595,skoda, Scala,2020,Manual,2735,Diesel,145,57.7,1.6,18250
16596,merc, CLS Class,2015,Automatic,40032,Diesel,160,51.4,3,19995
16599,ford, Grand C-MAX,2017,Manual,12172,Petrol,30,54.3,1,11499
16601,merc, CLS Class,2016,Automatic,48017,Diesel,160,51.4,3,19499
16604,hyundi, I800,2018,Automatic,29746,Diesel,145,31.7,2.5,15280
16605,bmw, 7 Series,2019,Semi-Auto,4279,Diesel,145,41.5,3,51990
16610,bmw, X6,2019,Automatic,6222,Diesel,145,34.9,3,55990
16611,bmw, M5,2019,Semi-Auto,3153,Petrol,145,24.1,4.4,70686
16612,hyundi, I800,2017,Manual,44812,Diesel,300,37.7,2.5,12819
16614,skoda, Rapid,2018,Manual,9982,Petrol,150,61.4,1,10000
16615,skoda, Yeti,2016,Manual,13368,Diesel,145,55.4,2,13298
16625,skoda, Yeti,2016,Manual,34770,Petrol,125,51.4,1.2,10300
16627,merc, CLA Class,2019,Automatic,6571,Diesel,145,55.4,2,32890
16643,vw, Shuttle,2019,Semi-Auto,5000,Diesel,145,33.2,2,32395
16644,audi, SQ5,2014,Automatic,40000,Diesel,260,41.5,3,22200
16648,vw, Arteon,2019,Automatic,3080,Petrol,145,40.4,1.5,27950
16649,merc, SLK,2016,Semi-Auto,12178,Diesel,30,70.6,2,18991
16652,hyundi, I800,2018,Manual,20896,Diesel,145,37.7,2.5,15701
16653,merc, SLK,2015,Semi-Auto,34465,Petrol,200,43.5,2,14365
16654,ford, KA,2008,Manual,59750,Petrol,160,43.5,1.3,1294
16658,ford, Galaxy,2019,Automatic,16109,Diesel,145,53.3,2,24799
16659,vauxhall, Combo Life,2018,Manual,15127,Diesel,145,53.3,1.5,13499
16660,merc, GL Class,2015,Semi-Auto,45000,Diesel,325,36.2,3,28881
16662,hyundi, IX20,2017,Automatic,31128,Petrol,145,43.5,1.6,9795
16667,vw, Caddy Maxi Life,2019,Automatic,11650,Diesel,145,44.1,2,18450
16673,toyota, Hilux,2017,Manual,14396,Diesel,260,39.8,2.4,14995
16674,ford, KA,2016,Manual,18000,Petrol,30,57.7,1.2,6490
16675,hyundi, Santa Fe,2014,Automatic,37006,Diesel,265,41.5,2.2,15500
16676,ford, KA,2014,Manual,35824,Petrol,30,57.7,1.2,4560
16680,ford, Galaxy,2019,Manual,9193,Diesel,145,55.4,2,21000
16681,vw, Arteon,2020,Automatic,1786,Petrol,145,47.1,2,31450
16682,audi, A8,2013,Semi-Auto,37206,Petrol,325,29.7,4,19061
16684,bmw, X4,2014,Automatic,67975,Diesel,200,47.9,3,17450
16690,toyota, GT86,2017,Manual,10456,Petrol,145,36.2,2,18522
16693,bmw, 6 Series,2017,Automatic,28879,Petrol,145,31,4.4,29991
16696,ford, Galaxy,2018,Manual,15584,Petrol,145,43.5,1.5,20998
16699,merc, GL Class,2015,Automatic,42254,Diesel,20,62.8,2.1,14799
16700,merc, S Class,2019,Semi-Auto,10500,Petrol,145,34.5,3,59998
16701,toyota, Prius,2017,Automatic,45917,Hybrid,0,94.1,1.8,16780
16702,merc, V Class,2019,Semi-Auto,2888,Diesel,145,36.7,2,46980
16703,hyundi, IX20,2016,Automatic,15942,Petrol,165,43.5,1.6,9499
16706,ford, Edge,2017,Semi-Auto,18299,Diesel,200,47.9,2,21999
16713,hyundi, Santa Fe,2017,Semi-Auto,38202,Diesel,150,42.8,2.2,19990
16719,skoda, Kamiq,2020,Semi-Auto,1000,Petrol,145,43.5,1.5,20995
16721,bmw, M4,2019,Automatic,837,Petrol,145,34,3,49010
16724,toyota, Avensis,2003,Manual,167054,Diesel,205,48.7,2,850
16725,merc, CLS Class,2018,Semi-Auto,16019,Diesel,145,48.7,2.9,32849
16731,vw, Caddy Maxi Life,2018,Semi-Auto,3961,Diesel,145,56.5,2,20990
16733,hyundi, Santa Fe,2019,Semi-Auto,4133,Diesel,145,39.2,2.2,34998
16740,skoda, Yeti,2013,Manual,90700,Diesel,205,47.1,2,6500
16743,merc, CLS Class,2018,Semi-Auto,30320,Diesel,145,57.7,2.1,21250
16746,ford, Edge,2017,Semi-Auto,19552,Diesel,200,47.9,2,22500
16747,bmw, 7 Series,2019,Semi-Auto,561,Diesel,145,42.2,3,51500
16750,bmw, X6,2018,Automatic,9135,Diesel,145,47.1,3,36480
16751,ford, Grand C-MAX,2016,Manual,22824,Diesel,30,64.2,1.5,9800
16754,merc, M Class,2015,Automatic,22976,Diesel,300,39.2,3,21998
16756,vw, Arteon,2018,Semi-Auto,12688,Petrol,145,47.1,2,21498
16762,ford, KA,2015,Manual,10573,Petrol,30,57.7,1.2,5572
16768,ford, Galaxy,2017,Manual,25703,Diesel,125,56.5,2,19000
16769,toyota, Avensis,2018,Manual,18514,Diesel,150,67.3,1.6,12568
16772,merc, GL Class,2015,Automatic,85437,Diesel,325,36.2,3,24975
16775,toyota, Prius,2017,Automatic,23170,Hybrid,140,85.6,1.8,21000
16776,hyundi, I800,2018,Manual,38093,Diesel,145,37.7,2.5,14794
16786,toyota, Avensis,2017,Manual,22758,Petrol,150,43.5,1.8,13298
16789,audi, RS5,2018,Semi-Auto,5876,Petrol,145,32.5,2.9,53900
16790,vw, Scirocco,2014,Manual,43198,Diesel,30,62.8,2,11600
16791,skoda, Kamiq,2019,Manual,2450,Petrol,145,47.1,1,19490
16794,merc, M Class,2013,Automatic,56164,Diesel,200,44.8,2.1,15250
16795,bmw, 7 Series,2019,Semi-Auto,12038,Diesel,150,44.1,3,47980
16797,merc, CLS Class,2013,Semi-Auto,43393,Diesel,160,53.3,2.1,11999
16798,audi, A7,2013,Automatic,75016,Diesel,200,47.9,3,15440
16804,vw, Beetle,2017,Manual,14757,Diesel,30,62.8,2,14995
16806,bmw, X4,2019,Semi-Auto,5809,Diesel,145,42.8,2,37995
16815,skoda, Kamiq,2019,Manual,6300,Petrol,145,47.1,1,18990
16819,toyota, Prius,2016,Automatic,32868,Hybrid,0,94.1,1.8,17998
16821,bmw, X7,2019,Automatic,2689,Diesel,145,33.6,3,69940
16824,bmw, M3,2015,Semi-Auto,41500,Petrol,305,34,3,29991
16827,ford, Tourneo Custom,2018,Manual,26483,Diesel,145,44.8,2,21980
16828,ford, Grand C-MAX,2016,Manual,29843,Diesel,30,64.2,1.5,9999
16831,merc, CLA Class,2015,Automatic,27778,Diesel,20,62.8,2.1,15000
16834,merc, CLS Class,2016,Automatic,13887,Diesel,165,49.6,3,25077
16838,toyota, Verso,2015,Automatic,19293,Petrol,200,41.5,1.8,13994
16841,vw, Scirocco,2015,Semi-Auto,36500,Diesel,30,57.6,2,12995
16847,ford, Edge,2018,Automatic,13726,Diesel,145,37.2,2,28495
16848,vw, Arteon,2019,Automatic,2187,Petrol,145,48.7,1.5,22999
16853,merc, SLK,2015,Semi-Auto,31023,Diesel,30,70.6,2,17480
16855,vauxhall, GTC,2015,Manual,47043,Diesel,125,60.1,2,6450
16858,toyota, Avensis,2016,Manual,62493,Diesel,30,62.8,2,8499
16862,bmw, X6,2020,Semi-Auto,1365,Diesel,145,34.9,3,55985
16864,vw, Arteon,2019,Manual,20,Diesel,145,52.3,2,27498
16869,ford, Tourneo Custom,2016,Manual,49913,Diesel,235,42.2,2.2,15995
16873,ford, Mustang,2019,Manual,813,Petrol,145,22.8,5,40000
16880,vw, Shuttle,2018,Manual,21146,Diesel,150,47.1,2,19498
16882,toyota, Prius,2016,Automatic,11748,Hybrid,0,68.9,1.8,24500
16883,toyota, Hilux,2015,Automatic,72100,Diesel,260,32.8,3,14995
16884,skoda, Scala,2019,Manual,5235,Diesel,150,57.7,1.6,17250
16885,vw, Amarok,2015,Manual,38000,Diesel,260,35.3,2,15995
16886,vauxhall, Combo Life,2019,Manual,10500,Diesel,145,53.3,1.5,16000
16887,bmw, X7,2020,Semi-Auto,8695,Diesel,150,31.4,3,71980
16889,hyundi, IX20,2017,Manual,8303,Petrol,125,50.4,1.4,9798
16891,bmw, M4,2016,Semi-Auto,26363,Petrol,305,34,3,29998
16893,toyota, Avensis,2015,Manual,76352,Diesel,30,61.4,2,8369
16895,ford, KA,2019,Manual,7096,Petrol,145,43.5,1.2,10998
16899,merc, S Class,2018,Semi-Auto,8107,Diesel,145,52.3,3,41999
16901,merc, S Class,2019,Automatic,5260,Diesel,145,48.7,3,61899
16902,merc, CLS Class,2019,Semi-Auto,1173,Diesel,145,48.7,2.9,40099
16906,vw, Scirocco,2016,Manual,49464,Diesel,20,55.4,2,12498
16912,vauxhall, GTC,2016,Manual,15569,Petrol,160,47.1,1.4,9898
16914,vw, CC,2014,Semi-Auto,36221,Diesel,145,53.3,2,9995
16915,skoda, Rapid,2018,Manual,19050,Petrol,145,62.8,1,10990
16916,skoda, Rapid,2015,Manual,26868,Petrol,20,57.7,1.2,8999
16919,merc, CLS Class,2017,Semi-Auto,30987,Diesel,125,57.7,2.1,20999
16923,skoda, Kamiq,2019,Automatic,9743,Petrol,145,43.5,1.5,20990
16925,hyundi, Santa Fe,2018,Semi-Auto,33911,Diesel,145,42.8,2.2,19483
16926,skoda, Kamiq,2019,Semi-Auto,2987,Petrol,145,45.6,1,19285
16932,vauxhall, Combo Life,2018,Manual,10875,Diesel,145,53.3,1.5,13499
16935,ford, Galaxy,2018,Automatic,31718,Diesel,145,52.3,2,18250
16939,audi, A7,2014,Semi-Auto,40473,Diesel,235,44.8,3,19998
16942,ford, Grand C-MAX,2017,Manual,51024,Petrol,30,54.3,1,10999
16948,vw, Tiguan Allspace,2018,Semi-Auto,23694,Diesel,150,47.9,2,23000
16950,vw, Scirocco,2017,Semi-Auto,19313,Diesel,30,57.6,2,16498
16951,bmw, Z4,2017,Automatic,21779,Petrol,200,41.5,2,17979
16953,merc, GL Class,2016,Automatic,57864,Diesel,125,56.5,2.1,20750
16955,vauxhall, Combo Life,2019,Manual,7552,Diesel,145,50.4,1.5,17495
16959,vw, Caddy Maxi Life,2019,Semi-Auto,8481,Diesel,150,54.3,2,19995
16968,bmw, i3,2017,Automatic,10900,Hybrid,140,470.8,0,21500
16973,merc, V Class,2018,Automatic,15993,Diesel,145,48.7,2.1,19750
16978,ford, Edge,2016,Semi-Auto,44224,Diesel,160,48.7,2,18091
16983,bmw, X4,2017,Automatic,53888,Diesel,145,47.9,3,23299
16987,merc, CLS Class,2016,Semi-Auto,34544,Diesel,165,49.6,3,22998
16992,ford, KA,2019,Manual,308,Petrol,145,47.9,1.2,10499
16994,merc, CLS Class,2013,Automatic,58000,Diesel,200,47.1,3,14790
16999,vw, Beetle,2014,Manual,43740,Petrol,200,42.8,1.4,7695
17000,audi, RS4,2020,Semi-Auto,6000,Petrol,145,29.1,2.9,71990
17001,bmw, X6,2013,Semi-Auto,63592,Diesel,325,36.7,3,20510
17002,ford, Grand C-MAX,2017,Manual,10594,Petrol,145,54.3,1,11990
17004,hyundi, I800,2018,Automatic,36862,Diesel,145,28,2.5,16500
17007,bmw, M4,2016,Semi-Auto,38422,Petrol,300,34,3,30490
17012,ford, Edge,2017,Manual,24271,Diesel,145,48.7,2,19557
17015,skoda, Rapid,2017,Semi-Auto,17647,Petrol,20,60.1,1.2,9750
17016,hyundi, IX20,2017,Manual,6380,Petrol,145,50.4,1.4,9490
17018,vw, Beetle,2001,Automatic,1,Petrol,325,29.7,2,899
17026,ford, Galaxy,2016,Manual,30528,Diesel,125,56.5,2,18498
17027,ford, Tourneo Custom,2019,Manual,6500,Diesel,145,31.7,2,29890
17028,ford, Grand C-MAX,2011,Automatic,28000,Diesel,205,48.7,2,7995
17029,ford, Puma,2020,Manual,680,Petrol,145,50.4,1,21795
17035,vw, CC,2016,Manual,14652,Petrol,145,49.6,1.4,12999
17036,ford, Grand C-MAX,2016,Manual,32151,Diesel,30,64.2,1.5,9834
17039,hyundi, IX35,2015,Manual,23041,Diesel,165,51.4,0,11400
17040,bmw, X4,2017,Automatic,40666,Diesel,145,54.3,2,22795
17041,merc, CLS Class,2013,Automatic,43939,Diesel,190,46.3,3,14495
17042,merc, CLA Class,2020,Automatic,6000,Petrol,145,44.8,1.3,32995
17043,vw, Beetle,2017,Manual,22781,Petrol,145,50.4,1.4,13990
17049,ford, Galaxy,2016,Manual,33704,Diesel,125,56.5,2,17590
17055,vw, Arteon,2020,Semi-Auto,5000,Diesel,145,50.4,2,32990
17056,merc, SLK,2018,Automatic,25782,Diesel,30,70.6,2.1,19450
17057,toyota, Prius,2017,Automatic,40205,Hybrid,0,94.1,1.8,17542
17058,bmw, 6 Series,2019,Semi-Auto,3035,Diesel,150,44.1,2,31999
17060,ford, Tourneo Connect,2017,Automatic,6051,Diesel,145,56.6,1.5,15998
17061,hyundi, IX20,2015,Manual,19705,Petrol,125,50.4,1.4,7000
17064,toyota, GT86,2015,Manual,27469,Petrol,265,36.2,2,13998
17065,vauxhall, Zafira Tourer,2015,Manual,84280,Diesel,20,68.9,1.6,6795
17067,skoda, Kamiq,2019,Manual,1100,Petrol,145,47.9,1,19995
17068,ford, Grand C-MAX,2017,Manual,43499,Diesel,150,64.2,1.5,9691
17069,toyota, Prius,2019,Automatic,10105,Hybrid,135,64.2,1.8,23640
17074,audi, A7,2018,Semi-Auto,17693,Diesel,145,52.3,3,29900
17076,merc, S Class,2018,Automatic,10842,Petrol,145,40.9,3,51991
17079,vw, Shuttle,2018,Manual,25724,Diesel,145,47.1,2,19998
17087,merc, CLA Class,2016,Automatic,49847,Diesel,20,70.6,2.1,16649
17090,merc, S Class,2019,Automatic,12139,Diesel,145,52.3,2.9,52500
17091,hyundi, I40,2015,Automatic,23043,Diesel,200,47.1,1.7,10995
17092,ford, Grand C-MAX,2016,Manual,14621,Petrol,30,54.3,1,9995
17094,ford, Edge,2016,Manual,21000,Diesel,165,48.7,2,17999
17097,ford, KA,2018,Manual,6000,Petrol,145,43.5,0,9899
17099,bmw, M5,2015,Automatic,28500,Petrol,565,28.5,4.4,29795
17100,skoda, Rapid,2018,Manual,18577,Petrol,145,61.4,1,9895
17104,bmw, M4,2019,Automatic,999,Petrol,145,34,3,47995
17105,ford, Edge,2017,Semi-Auto,42100,Diesel,150,47.9,2,19695
17109,bmw, Z4,2020,Semi-Auto,102,Petrol,145,38.7,2,32995
17111,skoda, Roomster,2014,Manual,100470,Diesel,125,60.1,1.6,3650
17116,ford, KA,2008,Manual,63000,Petrol,160,45.6,1.3,1795
17118,hyundi, IX20,2017,Automatic,21156,Petrol,145,43.5,1.6,9650
17123,vw, CC,2015,Manual,82710,Diesel,30,60.1,2,7957
17125,ford, Puma,2019,Manual,1218,Petrol,145,50.4,1,23699
17128,skoda, Scala,2020,Semi-Auto,2738,Petrol,150,47.1,1,16490
17129,hyundi, I40,2012,Manual,74768,Petrol,205,42.8,1.6,5495
17135,bmw, X6,2019,Semi-Auto,3086,Diesel,145,34.9,3,52990
17138,vw, Arteon,2018,Semi-Auto,24401,Petrol,145,47.1,2,22025
17139,ford, Galaxy,2017,Manual,32910,Diesel,125,56.5,2,17999
17140,merc, M Class,1970,Automatic,14000,Diesel,305,39.2,0,24999
17142,vw, Arteon,2019,Semi-Auto,9500,Petrol,145,32.8,2,27450
17143,vw, Scirocco,2017,Automatic,26435,Diesel,145,57.6,2,16300
17147,merc, S Class,2015,Automatic,20392,Diesel,200,48.7,3,30980
17149,toyota, Verso,2017,Semi-Auto,8702,Petrol,160,43.5,1.8,16995
17156,bmw, X7,2019,Automatic,15000,Diesel,145,31.4,3,67950
17158,merc, S Class,2017,Automatic,8090,Petrol,145,32.1,4.7,49890
17161,vauxhall, Zafira Tourer,2017,Manual,22688,Petrol,150,41.5,1.4,11250
17165,audi, Q8,2020,Automatic,10,Diesel,150,32.8,3,72500
17166,bmw, Z4,2014,Manual,31074,Petrol,205,41.5,2,3076
17167,bmw, X6,2019,Semi-Auto,1402,Petrol,145,26.4,3,69993
17174,audi, Q8,2019,Automatic,6470,Diesel,145,33.6,3,52850
17175,merc, S Class,2014,Automatic,56000,Diesel,200,48.7,3,24990
17181,bmw, Z4,2019,Automatic,8316,Petrol,145,38.7,2,28950
17183,audi, RS4,2018,Semi-Auto,22767,Petrol,145,32.1,2.9,49990
17184,bmw, M2,2019,Semi-Auto,3500,Petrol,145,29.1,3,40995
17187,hyundi, Santa Fe,2018,Manual,34000,Diesel,145,47.1,2.2,18000
17188,skoda, Rapid,2016,Manual,44994,Petrol,20,57.7,1.2,6790
17189,toyota, GT86,2019,Automatic,3934,Petrol,145,32.8,2,23495
17190,bmw, M4,2017,Semi-Auto,1336,Petrol,145,33.2,3,89990
17195,bmw, X4,2019,Automatic,8526,Diesel,145,40.9,3,37990
17199,bmw, Z4,2019,Semi-Auto,2389,Petrol,145,38.7,2,30990
17204,audi, A7,2019,Automatic,1285,Diesel,145,39.2,3,32985
17213,vw, Scirocco,2018,Manual,39000,Diesel,145,55.4,2,15000
17214,bmw, M5,2018,Automatic,5856,Petrol,145,26.9,4.4,61792
17215,audi, RS5,2019,Automatic,16,Petrol,145,30.1,2.9,49750
17216,merc, CLS Class,2016,Semi-Auto,7675,Diesel,160,49.6,3,23998
17218,toyota, GT86,2013,Automatic,28335,Petrol,200,39.8,2,11599
17219,bmw, 6 Series,2015,Semi-Auto,65185,Diesel,160,49.6,3,19980
17220,bmw, 6 Series,2016,Semi-Auto,19366,Petrol,260,36.7,3,22798
17222,bmw, 6 Series,2015,Automatic,38509,Petrol,555,28.5,4.4,31975
17223,ford, Edge,2017,Manual,13826,Diesel,145,48.7,2,20000
17228,bmw, 7 Series,2019,Semi-Auto,17501,Diesel,145,41.5,3,48898
17231,hyundi, I40,2015,Automatic,62143,Diesel,200,47.1,1.7,7952
17234,ford, Edge,2019,Semi-Auto,100,Diesel,145,37.2,2,33995
17240,hyundi, Santa Fe,2013,Semi-Auto,59701,Diesel,265,41.5,2.2,11498
17245,hyundi, I40,2019,Semi-Auto,11013,Diesel,145,53.3,1.6,19995
17246,vw, Arteon,2019,Automatic,1000,Petrol,145,47.1,2,27950
17251,vw, Caddy Maxi Life,2018,Automatic,4571,Petrol,145,47.1,1.4,18000
17252,merc, CLS Class,2019,Automatic,2682,Diesel,145,48.7,2.9,43640
17253,vw, Shuttle,2018,Manual,23027,Diesel,145,47.1,2,19998
17255,toyota, Prius,2010,Automatic,48000,Hybrid,0,72.4,1.8,7400
17256,toyota, Prius,2017,Automatic,25200,Hybrid,0,94.1,1.8,18495
17257,skoda, Scala,2019,Manual,2563,Petrol,150,49.6,1,15490
17264,merc, M Class,2015,Automatic,43108,Diesel,200,39.2,2.1,20460
17265,vw, Arteon,2019,Automatic,6500,Petrol,145,32.8,2,30000
17266,ford, Tourneo Custom,2019,Automatic,9750,Diesel,145,31.7,2,25495
17267,vw, Caravelle,2019,Automatic,3614,Diesel,145,33.6,2,44880
17269,toyota, Land Cruiser,2015,Automatic,16871,Diesel,325,34.9,3,32498
17271,merc, S Class,2018,Automatic,22700,Diesel,145,52.3,2.9,46990
17272,vw, Scirocco,2017,Automatic,23469,Petrol,145,44.1,2,17649
17273,merc, GLS Class,2019,Automatic,11231,Diesel,145,37.2,3,46770
17274,toyota, GT86,2017,Manual,10089,Petrol,145,36.2,2,17249
17276,ford, KA,2011,Manual,76000,Petrol,30,55.4,1.2,2995
17279,ford, Galaxy,2014,Manual,33026,Diesel,150,52.3,1.6,10650
17280,audi, RS6,2020,Semi-Auto,2000,Petrol,145,22.1,4,102544
17284,merc, V Class,2019,Automatic,18552,Diesel,150,48.7,2.1,20391
17288,ford, Tourneo Custom,2018,Manual,22500,Diesel,145,32.5,2,24495
17290,merc, CLS Class,2019,Semi-Auto,4000,Diesel,145,47.9,2.9,44999
17292,bmw, 8 Series,2020,Semi-Auto,4500,Diesel,145,26.7,3,74995
17293,audi, SQ7,2017,Automatic,42000,Diesel,300,39.2,4,47990
17295,toyota, Verso,2016,Manual,31316,Petrol,205,41.5,1.6,9990
